Id,Predicted
1,42.02138137817383
2,-6.480157852172852
3,-4354.0234375
4,-6.480157852172852
5,0.026355266571044922
6,33.47369384765625
7,-1.2591075897216797
8,31.83599090576172
9,6387.99658203125
10,-4.388948440551758
11,-1.2591075897216797
12,-9.108203887939453
13,-2305.802978515625
14,-1.760901927947998
15,-7891.03857421875
16,9.169933319091797
17,-164.93621826171875
18,-1.760901927947998
19,-2973.03173828125
20,-9195.1083984375
21,205.37135314941406
22,-8199.2646484375
23,-2.0564863681793213
24,-6.480157852172852
25,-6.480157852172852
26,-0.14655709266662598
27,193.13656616210937
28,-1.760901927947998
29,-2637.234619140625
30,4.572698593139648
31,-26624.193359375
32,8.53210163116455
33,4.572698593139648
34,-1.760901927947998
35,9.169933319091797
36,-1.760901927947998
37,-6.480157852172852
38,-43.173946380615234
39,-2.789152145385742
40,-2328.26318359375
41,-1.760901927947998
42,-7246.47412109375
43,-6.480157852172852
44,-2013.9296875
45,-1.760901927947998
46,-6678.78564453125
47,-193.01309204101563
48,-7891.03857421875
49,-6.480157852172852
50,-6226.8564453125
51,-8.482962608337402
52,-1.4183452129364014
53,-6.480157852172852
54,-6.480157852172852
55,-2.5185391902923584
56,-8657.94140625
57,23.81574058532715
58,-69.25212097167969
59,-3.088493585586548
60,-22.76949691772461
61,-9132.8408203125
62,-43.377586364746094
63,-1.852846384048462
64,-2328.26318359375
65,4946.798828125
66,0.880866289138794
67,-1.760901927947998
68,-0.7018728256225586
69,44.59808349609375
70,-31140.046875
71,-7171.86474609375
72,-29.430280685424805
73,-5.978363513946533
74,-0.7018728256225586
75,-1.760901927947998
76,-1.2591075897216797
77,-2.084038019180298
78,544.9349365234375
79,-1.760901927947998
80,-3.088493585586548
81,-1.760901927947998
82,-1.760901927947998
83,-6.480157852172852
84,-3.088493585586548
85,-2.5185391902923584
86,-22870.361328125
87,52.0106201171875
88,-6.480157852172852
89,9.169933319091797
90,-6.480157852172852
91,1265.1962890625
92,-25457.84375
93,-1.760901927947998
94,-3926.290771484375
95,-2.5185391902923584
96,42.64590835571289
97,-1061.9224853515625
98,-1.2591075897216797
99,-5.978363513946533
100,-27.127120971679688
101,41.507484436035156
102,-109.95361328125
103,-29.430280685424805
104,-1.760901927947998
105,4.450677394866943
106,-6.480157852172852
107,-10514.80078125
108,-2.5185391902923584
109,39.87882995605469
110,-1569.810546875
111,-6.480157852172852
112,-3.088493585586548
113,-1.2591075897216797
114,33.47369384765625
115,4.572698593139648
116,8.546417236328125
117,-6.480157852172852
118,-174.77261352539062
119,-5281.11767578125
120,-6.480157852172852
121,-5978.2666015625
122,-22865.611328125
123,-5.978363513946533
124,-9783
125,9.169933319091797
126,-1.760901927947998
127,-1068.256103515625
128,-9946.4921875
129,-2614.870849609375
130,32.97189712524414
131,-11556.583984375
132,2110.1328125
133,-2416.14453125
134,451.6100769042969
135,-867.1776123046875
136,-9012.650390625
137,-1.760901927947998
138,-59.55141830444336
139,-8130.1875
140,-5.978363513946533
141,-12.190919876098633
142,-1625.7606201171875
143,-6.480157852172852
144,-1940.9678955078125
145,-2.477374315261841
146,-13.830130577087402
147,-7063.13134765625
148,-1716.5037841796875
149,-0.14655709266662598
150,-21415.12109375
151,5834.3017578125
152,-5.452734470367432
153,-6.480157852172852
154,-1625.7606201171875
155,-0.20007801055908203
156,-2.5185391902923584
157,-14404.2265625
158,600.97296142578125
159,-1.760901927947998
160,16.35806655883789
161,-3051.786865234375
162,-8216.86328125
163,-6.480157852172852
164,-0.14655709266662598
165,-12340.5126953125
166,-1.760901927947998
167,-193.01309204101563
168,791.8916015625
169,-1.760901927947998
170,-3.1430675983428955
171,9.169933319091797
172,-1.760901927947998
173,-5255.99169921875
174,-6.480157852172852
175,33.47369384765625
176,-1.760901927947998
177,-1.2591075897216797
178,-5281.11767578125
179,-1.760901927947998
180,-2328.26318359375
181,33.47369384765625
182,-6.480157852172852
183,-3.1430675983428955
184,-1.760901927947998
185,-6.480157852172852
186,-197.83499145507812
187,-5.419055461883545
188,32.97189712524414
189,-1.760901927947998
190,9.169933319091797
191,-9398.001953125
192,-1.2591075897216797
193,-1989.2921142578125
194,9.803579330444336
195,377.6961975097656
196,-5281.11767578125
197,-1.760901927947998
198,9.169933319091797
199,-2993.015380859375
200,-2416.14453125
201,-2.5185391902923584
202,-1.760901927947998
203,-35398.546875
204,-2.477374315261841
205,-9943.8515625
206,13.251358985900879
207,-1.760901927947998
208,-1.760901927947998
209,-6.480157852172852
210,-1.760901927947998
211,-4.476911544799805
212,-1.2591075897216797
213,-26551.51953125
214,-6870.5126953125
215,-2.084038019180298
216,-1.760901927947998
217,-1.760901927947998
218,-1.760901927947998
219,-2.2226016521453857
220,3.8271594047546387
221,32.97189712524414
222,-15176.3203125
223,-29915.333984375
224,-6.480157852172852
225,0.6725544929504395
226,-5.452734470367432
227,-5.978363513946533
228,-141.45321655273438
229,-6.480157852172852
230,-2.477374315261841
231,-5.978363513946533
