Id,Predicted
1,-4.880499182793274
2,-6.928723944735822
3,-4609.963039386339
4,-4.73432831750095
5,-15.419418391536611
6,-2.228912591314465
7,-4.676640153660644
8,-1.296380237773104
9,3185.9587759753545
10,-8.3075419318926
11,-1.6178900005514996
12,-28.1543742606124
13,-1158.8352930127362
14,-5.81494953924907
15,-7211.5212421171855
16,0.752240250748373
17,-295.1384732073573
18,-7.749924008320593
19,-2846.999042299276
20,-9091.751682925928
21,-4476.200876778556
22,-7697.256588392318
23,2.2848094426516297
24,-3.450199396769624
25,-7.749924008320593
26,-10.633452607798825
27,2.2848094426516297
28,-5.904077616663739
29,-2516.5173252135182
30,-8.167831133350942
31,-25661.47800178236
32,17.27540974626379
33,-8.709560765896214
34,-4.452248485866296
35,-0.7561031209069174
36,-8.709560765896214
37,-8.709560765896214
38,-103.05478004773916
39,-3.6029753575962493
40,-1967.173289030911
41,-7.023141886202981
42,-7527.413217797787
43,-4.73432831750095
44,-1823.02840774401
45,-8.709560765896214
46,-6521.696141583847
47,-6.440088214204329
48,-7487.208391525975
49,-10.637772813790788
50,-6923.939347089757
51,3.605551818574639
52,-1.296380237773104
53,-8.638810765680137
54,-8.709560765896214
55,-3.6277245724724643
56,-9554.13773935316
57,100.88962154635122
58,2.3671057940113327
59,-0.051219195244319414
60,2.0027092755515286
61,-9589.183646594154
62,-103.05478004773916
63,-4.543801545146563
64,-2064.2372434362733
65,1086.5363001614437
66,-4.289098082388347
67,-4.050004938543024
68,1.2212996717731057
69,-7.663585961671393
70,-29847.85450805789
71,-7545.4585381821325
72,-6.440088214204329
73,-2.187482496596273
74,-10.158398551162596
75,-5.904077616663739
76,-3.5749653095585407
77,42.07417529260285
78,551.9673357780034
79,-3.610121939760563
80,-0.3337447308831154
81,-5.047684302835221
82,-1.7215665122085475
83,-24.86630602430932
84,0.7757003696441286
85,-1.152573258074378
86,-23519.047212562724
87,8.091473303911094
88,-10.637772813790788
89,-1.2186637725343281
90,-2.941137443367615
91,1452.0200332924694
92,-25331.786607326816
93,-8.265728621371926
94,-4619.231120478883
95,-2.2813475874162044
96,-3.6267674584539487
97,-1258.8438209953677
98,-4.8880893596304835
99,-2.187482496596273
100,2.1491500239692978
101,-2.6727507523468716
102,-510.2659945589891
103,-6.440088214204329
104,-7.749924008320593
105,-9.477939657114183
106,-16.982072520530302
107,-10834.370748711424
108,0.18346747378905542
109,-7.663585961671393
110,-1613.65268434731
111,-10.637772813790788
112,0.18346747378905542
113,-2.4770688595375603
114,-0.31752337894760757
115,-9.135965883639583
116,-20.074002237958645
117,-20.404425427009382
118,-2.5469545890235747
119,-4743.402132627164
120,-10.472189451495137
121,-4769.630861819616
122,-22397.52284135727
123,-17.901000025688244
124,-10180.661377817918
125,-5.523962298744466
126,-3.6029753575962493
127,-1147.3631067339907
128,-8968.416273748446
129,-2783.3316872431956
130,-1.4034480218255685
131,-12559.212162097405
132,2104.3386902928523
133,-2306.4690090680415
134,1365.1127541291473
135,-1086.437495822199
136,-8329.007424052501
137,-0.9580970575082501
138,5.02705675133517
139,-8516.2929246140975
140,-21.732930000341398
141,-21.436911453105328
142,-1311.432179971553
143,-5.904077616663739
144,-1913.0927953657153
145,1.9324035147521454
146,-22.116822953516166
147,-7215.554679689238
148,-1599.3753794125153
149,-10.637772813790788
150,-21030.60559822706
151,1660.0575064138254
152,-10.472189451495137
153,-8.709560765896214
154,-1119.0056872111606
155,-0.1442823105948539
156,2.2848094426516297
157,-15148.992514670585
158,922.9638091389588
159,-4.73432831750095
160,-12.079339190948087
161,-2036.47528393937
162,-7816.101338961838
163,-8.709560765896214
164,-10.472189451495137
165,-11419.315126922094
166,-7.730365825626977
167,-1.0499276348396305
168,-121.58183873227605
169,-5.819387033306661
170,2.5508252238325704
171,-0.7561031209069174
172,-8.709560765896214
173,-4635.834079246653
174,-2.941137443367615
175,-0.011100199144453348
176,-6.339918385662216
177,-1.171683714031506
178,-5298.349883225096
179,-0.5398436260326451
180,-2041.9606706007794
181,0.38470401020771255
182,-10.637772813790788
183,6.074116357775093
184,-7.6222036684084316
185,-10.472189451495137
186,-243.07590737154877
187,-0.6641210556021986
188,-49.87773475649124
189,-4.981785572594277
190,-5.6902403146469345
191,-6853.364172072598
192,-2.4068940973858575
193,-1974.0875383093737
194,-15.391407135504393
195,-499.46074036500016
196,-4945.460829655494
197,-1.2399209690408495
198,-5.523962298744466
199,-3714.349339219727
200,-1989.9570791830256
201,0.18346747378905542
202,-7.749924008320593
203,-34824.03822538454
204,-2.6479158327940757
205,-9804.554362992381
206,-9.458897903842146
207,-4.76280391260956
208,0.8661181487480539
209,-3.451639913107967
210,1.3224487782268273
211,-2.941137443367615
212,-3.120931229303119
213,-26301.42872638501
214,-7384.158652625736
215,2.5508252238325704
216,-9.135965883639583
217,0.8661181487480539
218,-5.703159229617516
219,2.3955053527182093
220,-28.69583216060495
221,-0.612495854102122
222,-13836.780815279837
223,-29100.405929244625
224,-9.586994135822357
225,-3.0803555307914663
226,-8.929426204586964
227,-14.897840040227715
228,1160.3466609320494
229,-8.362270139067965
230,1.5078714771700332
231,-17.901000025688244
232,-3889.4241286308265
233,-11.721826923946885
234,-2.187482496596273
235,-4117.243692294475
236,-9727.362588796539
237,-10.637772813790788
238,-4480.867276182536
239,-16.982072520530302
240,-8.709560765896214
241,-2.941137443367615
242,-3283.396651013465
243,-16939.78583012278
244,-1061.2572833318889
245,-1.6226248017209957
246,-5.214189010741434
247,-9.586994135822357
248,47.07173323980022
249,-2.136644107606851
250,-478.13728986931085
251,-465.7071842094288
252,2.3671057940113327
253,-4764.084782347531
254,-2152.3326544203437
255,-13.542277676218259
256,-7965.92482674459
257,-10.472189451495137
258,-18.76415238773746
259,-2.228912591314465
260,29.356354975683605
261,-3964.7475010159656
262,0.03942798796587063
263,-0.5511736603517793
264,-0.2426462585967999
265,-10011.219002996477
266,-8384.012860762077
267,-9581.2127387753
268,-10.637772813790788
269,-1.3395724688668644
270,-9348.738644022153
271,3.605551818574639
272,-1298.9049224613009
273,1152.4158362659543
274,-1.6226248017209957
275,-6.334865057394147
276,-6117.5044068829775
277,-2.187482496596273
278,-5.523962298744466
279,-5.702720143142425
280,2387.4945519681564
281,92.35706650272738
282,-7740.502322400179
283,-1.296380237773104
284,-4746.501320811964
285,-8751.281614555897
286,-4119.117158560212
287,-22.793442417282268
288,-1.7535747767001637
289,-5.668710509143848
290,-15.498927409533831
291,-0.6194965064983308
292,-6.528589820509318
293,-9.477939657114183
294,-10.637772813790788
295,-6.148475063692747
296,-1.0499276348396305
297,1.3224487782268273
298,0.7757003696441286
299,-5.523962298744466
300,-3.6267674584539487
301,-7.6222036684084316
302,-0.1442823105948539
303,-9.066516033531048
304,-13429.16132212013
305,-1.152573258074378
306,-15.419418391536611
307,-6982.521123595176
308,-0.1442823105948539
309,2.1491500239692978
310,2.3671057940113327
311,-3.6029753575962493
312,-2.409168619526066
313,-7110.432652883854
314,-4.76280391260956
315,-4.73432831750095
316,-5.862731022378127
317,-0.20393078789193808
318,0.03942798796587063
319,-8.375734781476224
320,-5.910332547983729
321,1.767956453614456
322,-5.041022238566061
323,-5.307143414515613
324,-1547.7626104039387
325,175.09712984050444
326,-0.9580970575082501
327,-7.6222036684084316
328,-1900.8878862156523
329,-3.3809701675491635
330,-19609.557148784344
331,-10234.117323532717
332,-10.063383848458505
333,-4.3954271233289655
334,-1.2399209690408495
335,-2.187482496596273
336,-7739.883866610692
337,-5.523962298744466
338,-1.4633620071412219
339,-10615.61742613752
340,-2.284642768237336
341,-5876.492206358532
342,-640.16099523122
343,826.8506932063206
344,-1.186269746091624
345,-4.330129533896044
346,-5785.362858887407
347,-9.864479086660133
348,-10.472189451495137
349,-5024.529778794268
350,-4.73915796535629
351,-3.4612348254446683
352,5.02705675133517
353,-22.385350590280485
354,-5.668710509143848
355,-607.9480979913844
356,-2944.5636594797875
357,1.767956453614456
358,-4.005444207737563
359,-1.6226248017209957
360,-5.519465560485789
361,-1663.3867096072956
362,-14.995345003772591
363,-7.023141886202981
364,-8.375734781476224
365,-1633.2452423763527
366,-9326.366932085652
367,6.907830359150833
368,-6985.817058558049
369,-8.167831133350942
370,-9.725882667330364
371,-10.472189451495137
372,-4.3954271233289655
373,-10.472189451495137
374,-6527.123784796871
375,-2.187482496596273
376,-8.111310607057051
377,-28.244607248598772
378,-3825.083392598532
379,-5853.403420380077
380,-0.4551674058240952
381,-5.523962298744466
382,2.3671057940113327
383,-220.621044144139
384,-5.729469076305376
385,-4.016789479134661
386,-7256.656592557566
387,-4568.666002915385
