Id,Predicted
1,-1.1717492061130583
2,-0.546900823538957
3,-4824.361269999997
4,-3.959182121057538
5,4.006776448476583
6,2.3694284480310372
7,0.6273935260315225
8,3.799063091024966
9,3430.54532834872
10,-2.969177397944271
11,1.2390212107122158
12,-7.204457026164608
13,-964.1007699999994
14,-0.1825694533527091
15,-7269.084910000008
16,0.3995802327980617
17,-321.39188999999953
18,1.2627496393664395
19,-2837.43576999999
20,-9066.820506666645
21,-4032.0349999999903
22,-7750.574300000013
23,-0.7263930066005357
24,-1.2238076143191643
25,1.6163582000834282
26,-5.505245353167751
27,0.07653675804014869
28,0.5603604302604471
29,-2404.12849
30,-0.5236408994013522
31,-25406.15503999998
32,-3.0394895226300442
33,0.25424987567948076
34,0.008733639847783345
35,-0.3512348504863517
36,-0.5746971289362995
37,-0.32264107411433307
38,-67.76546741596749
39,0.23765840398607957
40,-2046.0752090000028
41,4.32556668377147
42,-7525.9699366666455
43,-3.938097066629095
44,-1871.5822989999995
45,-14.421049392057563
46,-6590.16391666666
47,-2.394673398416759
48,-7432.394030000008
49,1.9108910794678196
50,-6822.040039999982
51,-1.5424170562013544
52,-0.5646317116547186
53,-8.161753645592736
54,-1.7772785640833764
55,-0.17266013843641942
56,-9559.687370000007
57,152.5753906074484
58,-2.6984184033255496
59,-1.9417091534029798
60,-1.2476339275410084
61,-9233.424840000009
62,-29.542659568572457
63,-3.0375085882249473
64,-2034.2325489999967
65,2292.7666267435634
66,-0.9183906641258252
67,-1.2836964096463541
68,-2.0744520561685973
69,2.8006607257385596
70,-29678.99513999997
71,-7576.336510000008
72,0.4872503650050737
73,-0.5024994873010219
74,1.8910473738683358
75,-0.4073042642688292
76,0.07760336629483446
77,0.7470649538682287
78,581.0305315014505
79,3.5914634442298663
80,-3.706619745216245
81,-0.5368895427285566
82,-4.754643230137307
83,0.9626028983289171
84,0.2901457931927842
85,1.3652174649460405
86,-22679.004259333444
87,0.41802074312418097
88,-0.1960907380917825
89,-1.047348799501537
90,4.721325168454638
91,1461.2997740715311
92,-24625.433473866364
93,0.08172097020093867
94,-4961.648452058381
95,-1.275900280861592
96,9.401963218621574
97,-1230.4390500000015
98,-0.9660673114339213
99,0.04714720406603713
100,1.197519081390296
101,0.505891352607805
102,-514.805410483787
103,1.8187958684302825
104,-0.3621393093671493
105,0.8664485472145806
106,0.4160454651369434
107,-10803.102329999998
108,-0.8627867809990091
109,-16.155430830123503
110,-1584.7785319999957
111,-1.5109244589766377
112,-0.9194554224949013
